particulars,uom,unit_cost,supply_code,specifications,category_item_id,category_item_budget_id,category_group_id,is_ppmp
A Course Module for Understanding Gifted and Talented Learners; c2021; by: Greg Tabios Pawilen Albert Napoleon J. Roldan,COPY,313.5,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A Course module for Child and Adolescent Learning and Learning Principles; Mingoa; Esmeralda; c2021,BOOK,440,11BK-561,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A Course module for inclusive education in early childhood setting; atos-yuzon; et al.; c2021,BOOK,550,11BK-561,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A Course module for inclusive education in early childhood setting; atos-yuzon; et al.; c2021,BOOK,550,11BK-557,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A Course module in Early Childhood Education; Faustino; Alata; Pawilen; c2024,BOOK,462,11BK-561,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A Course module in Early Childhood Education; Faustino; Alata; Pawilen; c2024,BOOK,462,11BK-557,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A Course module science in early childhood education; alata; Faustino; pawilen; c2024,BOOK,440,11BK-561,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A DICTIONARY OF PHILIPPINE PLANT NAMES (VOLUMES 1 & 11) / ISBN VOL. 1 971-569-264-8 - VOL. 2 971-569-429-2,COPY,2200,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A FOR ADOBO (FILIPINO-ENGLISH) / ISBN 978-621-422-050-2,COPY,330,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A Framework for Addressing Violence and Serious Crime @Braga c2020 /9781108940061,BOOK,2400,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A GUIDE TO SQL; Shellman/Afyouni/Pratt/Last ; 2021; 9780357361689,COPY,10918,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A Global History of the Ancient World; Asia; Europe and Africa before Islam. Eivind Heldaas Seland. 2022. 160pp. Pb. Routledge,COPY,8073.43,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A LOLONG TIME AGO: A PREHISTORY OF THE PHILIPPINES (HALO-HALO HISTORIES VOL. 1) ISBN 9786214 220007,COPY,385,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A Manual on Crop Production Technology (Kharif and Rabi). Lokesh Kumar Jain. 304pp. Pb. Kataria. C2021,COPY,1443.2,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A Manual on Crop Production Technology by Lokesh; Kumar; c2021,BOOK,10450,11BK-560,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A Module for Flexible Internship Program for Criminology. Garcia,COPY,327.8,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A PICTORIAL CYCLOPEDIA OF PHILIPPINE ORNAMENTAL PLANTS/ISBN 978-621-05-0011-0,COPY,3465,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A Practical Guide to Teaching English in the Secondary School 2e. Edited by ANNABEL WATSON and Ruth G Newman. 2022. 214pp. Pb. Routledge,COPY,6313.93,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A Practical Guide to Teaching Physical Education in the Secondary School 3e. Edited by Susan Capel; Joanne Cliffe and Julia Lawrence. 2021. 340pp. Pb-ISBN  9780367183936,COPY,5929.61,11BK-30,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A Practical Guide to Teaching Physical Education in the Secondary School 3e. Edited by Susan Capel; Joanne Cliffe and Julia Lawrence. 2021. 340pp. Pb. Routledge,COPY,6819.05,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A Practical guide to Teaching English in the Secondary School- 2022- Edited by Annabel Watson- 9780367553364,COPY,5633.86,11BK-98,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A QUESTION OF HEROES / ISBN 978-971-27-3694-0,COPY,550,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A REVIEWER IN GEN. EDUC; PROF. EDUC AND BEED,COPY,250,11BK-369,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A SKETCHBOOK OF PHILIPPINE GARDEN ORCHIDS / ISBN 978-971-0579-25-9,COPY,654.5,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A Second Chance of Happiness; Carey; c2024,BOOK,539,11BK-561,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A Teachers Guide Book on Special Education c2021,BOOK,1045,11BK-561,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A Teachers Guide Book on Special Education c2021,BOOK,1045,11BK-556,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A Teachers Guide Book on Special Education c2021,BOOK,1045,11BK-557,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A WARTIME LEGACY / ISBN 978-971-506-709-6,COPY,396,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A course Module for Teaching Physical Education and Health in the Elementary Grades,BOOK,418,11BK-561,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A course module  for foundation of early education; macan; april easter; et al.; c2021,BOOK,385,11BK-561,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A course module  for foundation of early education; macan; april easter; et al.; c2021,BOOK,385,11BK-557,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A course module  for teaching physical education  and health in elementary grades. By: Rosario; et.al.,COPY,497.79,11BK-244,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A course module for Art appreciation; abolencia; carmelita; et al.; c2023,BOOK,275,11BK-561,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A course module for Art appreciation; abolencia; carmelita; et al.; c2023,BOOK,275,11BK-557,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A course module for Content and Pedagogy for the Mother Tongue; Lim; Jonnah Marie; et al.; c2020,BOOK,473,11BK-561,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A course module for Content and Pedagogy for the Mother Tongue; Lim; Jonnah Marie; et al.; c2020,BOOK,473,11BK-557,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A course module for Gender and society: human ecological approach; c2019; by: Peralta; et.al.,COPY,651.52,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A course module for Gender and society: human ecological approach; c2019; by: Peralta; et.al.,COPY,489.5,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A course module for Gender and society: human ecological approach; c2019; by: Peralta; et.al.,COPY,489.5,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A course module for art appreciation. By: Roldan and Dellosa. C2019.,COPY,549.04,11BK-246,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A course module for language programs and policies.. By: Pawilen; et.alâ€¦ c2021,COPY,329.43,11BK-249,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A course module for personhood education: curriculum; pedagogy; and assessment; bercando; mark anthony; et al.; c 2020,BOOK,495,11BK-561,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A course module for taching visual arts in the elementary grades; c2021. by: Tizon and Ignacio; Eigen John.,COPY,417.27,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A course module for taching visual arts in the elementary grades; c2021. by: Tizon and Ignacio; Eigen John.,COPY,313.5,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A course module for taching visual arts in the elementary grades; c2021. by: Tizon and Ignacio; Eigen John.,COPY,313.5,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A course module for teaching English in the elementary grades (Language arts); c2021. by: Reyes; Rodolfo G.,COPY,329.43,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A course module for teaching English in the elementary grades (Language arts); c2021. by: Reyes; Rodolfo G.,COPY,247.5,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A course module for teaching English in the elementary grades (Language arts); c2021. by: Reyes; Rodolfo G.,COPY,247.5,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A course module for teaching internship; c2021,BOOK,396,11BK-561,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A course module for teaching internship; c2021,BOOK,396,11BK-557,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A course module for teaching literacy in the elementary grades through literature; c2021. by: Bulusan; F. et.al..,COPY,519.76,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A course module for teaching literacy in the elementary grades through literature; c2021. by: Bulusan; F. et.al..,COPY,390.5,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A course module for teaching literacy in the elementary grades through literature; c2021. by: Bulusan; F. et.al..,COPY,390.5,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A course module for teaching music in elementary schools; c2021. by:Roldan; Albert Napoleon.,COPY,446.56,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A course module for teaching music in elementary schools; c2021. by:Roldan; Albert Napoleon.,COPY,335.5,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A course module for teaching music in elementary schools; c2021. by:Roldan; Albert Napoleon.,COPY,335.5,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A course module for teaching music in elementary schools; c2021. by:Roldan; Albert Napoleon.,COPY,305,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A course module for teaching science in the primary grades (Biology and Chemistry); 2020; by: Mingoa; Thelma R.; et al.,COPY,563.67,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A course module for teaching science in the primary grades (Biology and Chemistry); 2020; by: Mingoa; Thelma R.; et al.,COPY,423.5,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A course module for teaching science in the primary grades (Biology and Chemistry); 2020; by: Mingoa; Thelma R.; et al.,COPY,423.5,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A course module for understanding gifted and talenten ..by: Lim; Et.alâ€¦c2021,COPY,417.27,11BK-247,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A course module forLearners with sensory and physical disabilities,COPY,402.63,11BK-248,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A day with great inventors: Alexander Graham bell,COPY,218.9,11BK-544,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A day with: Iconic Scientists  Marie Curie,COPY,218.9,11BK-544,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A practical guide to the art of teaching Mathematics- 3G E-Learning- 9781984659132- 2022,COPY,9663.06,11BK-96,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A practical guide to the art of teaching Science- 2022- 3G E-Learning- 9781984659149,COPY,9663.06,11BK-97,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A proffesional's guide to personal training/ Bradley/ PB 2023/ 97988888361054,COPY,4325,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A textbook of entomology.by: B.D. Patnaik. Latest copyright date,COPY,904.82,11BK-285,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
A to Z Learning: Colours - Board Book - Books for Kids,COPY,137.5,11BK-544,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
ABSTRACT ALGEBRA/ SARACINO (2022),COPY,9504,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
ACCESS PROJECT BOOK ; J. KOROL ; S. LUCCI/S. MUSA/D. KOPEC/; 9781683920946 ; c2022,BOOK,6003.8,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
ACCESS PROJECT BOOK; J. KOROL; 2022; 9781683920946,COPY,5458,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
ACCOUNTING FOR BUSINESS COMBINATIONS (by. Millan.; c2022),copies,732.05,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
ACCOUNTING FOR BUSINESS COMBINATIONS (by. Millan.; c2022),COPY,550,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
ACCOUNTING FOR BUSINESS COMBINATIONS (by. Millan.; c2022),COPY,550,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
ACCOUNTING FOR GOVERNMENT AND NON-PROFIT ORGANIZATIONS (by. Millan.; c2022),copies,790.61,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
ACCOUNTING FOR GOVERNMENT AND NON-PROFIT ORGANIZATIONS (by. Millan.; c2022),COPY,702,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
ACCOUNTING FOR GOVERNMENT AND NON-PROFIT ORGANIZATIONS (by. Millan.; c2022),COPY,594,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
ACCOUNTING FOR PARTNERSHIP AND CORPORATE ENTITIES (by. Lopez.; c2022),copies,951.67,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
ACCOUNTING FOR PARTNERSHIP AND CORPORATE ENTITIES (by. Lopez.; c2022),COPY,715,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
ACCOUNTING FOR PARTNERSHIP AND CORPORATE ENTITIES (by. Lopez.; c2022),COPY,715,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
ACCOUNTING FOR SPECIAL TRANSACTIONS (by. Millan.; c2022),copies,805.26,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
ACCOUNTING FOR SPECIAL TRANSACTIONS (by. Millan.; c2022),COPY,715,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
ACCOUNTING FOR SPECIAL TRANSACTIONS (by. Millan.; c2022),COPY,605,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
ACCOUNTING INFORMATION SYSTEM (by. Romney.; c2022),copies,1024.87,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
ACCOUNTING INFORMATION SYSTEM (by. Romney.; c2022),COPY,910,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
ACCOUNTING INFORMATION SYSTEM (by. Romney.; c2022),COPY,770,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
ADVANCED ORGANIC CHEMISTRY (STRUCTURES AND MECHANISMS). KAR,COPY,9504,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
AIR POLLUTION (by. Mitchell.; c2022),COPIES,7694.5,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
ALGORITHM  ANALYSIS AND DESIGN; S. R. JENA & S. PATRO; 2022; 9781683925583,COPY,6548,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
ALGORITHM DESIGN BASICS; R. CHOPRA / S. RAHEJA; 2022; 9781683924487,COPY,6008,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
ALL BOOKS,LOT,647322.65,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
ALL CAMPUS BOOKS,LOT,2000000,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
ALSO FOLIPINO: 75 REGIONAL DISHES I NEVER HAD GROWING UP / ISBN 978-621-95833-8-1,COPY,1974.5,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
AN INTEGRATED APPROACH TO ENVIRONMENTAL MANAGEMENT (by. Sarkar.; c2022),COPIES,8690,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
AN INTRODUCTION TO MEDICINAL CHEMISTRY. PATRICK,COPY,5698,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
AN INVITATION TO MALACANAN / ISBN 978-971-0579-02-0,COPY,1650,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
ANALYTICAL CHEMISTRY (any author/related titles.; c2022),copies,3367.43,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
ANATOMY AND PHYSIOLOGY MADE INCREDIBLY EASY. WILLIS,COPY,7697.8,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
ANCIENT AND MEDIEVAL POLITICAL THEORIES (any author/related titles.; c2022),COPIES,2915,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
ANDROID POCKET PRIMER ; O. CAMPESATO; 2022 ; 9781683924241,COPY,4588,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
ANG MAMATAY NG DAHIL SAYO; VOL. 1 & 2,COPY,1925,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
ANG MAMATAY NG DAHIL SAYO; VOL. 1 & 2,COPY,1925,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
ANGER MANAGEMENT FOR DUMMIES; 3RD EDITION. Smith. 368pp. Pb. John Wiley,COPY,4125.11,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
ANGIOSPERM SYSTEMATICS; ECONOMIC BOTANY AND ETHNOBOTANY.CAMPOS,COPY,9075,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
API; 2e; by Gulli; c2019; ISBN 978-1838823412-book,COPY,5849.09,11BK,1040602000-Semi-Expendable Books - 00000-Semi-Expendable Books,119,26,5,
