particulars,uom,unit_cost,supply_code,specifications,category_item_id,category_item_budget_id,category_group_id,is_ppmp
Diphenylamine crystals,PIECE,2100.71,AG-079-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Double Net 8ft,METER,144.95,AG-296,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Dried mango; 5pieces mango seed per pack,PACK,318.88,AG-085-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Dried papaya;F1 SEEDS - HYBRID,PACK,620.04,AG-086-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Dry Corn,PIECE,8.87,AG-087-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Ear Tag (No Numbering ) (color green),PAIR,50,04LE,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Ear Tag Pen,PIECE,1000,04LE,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Earth Fill (Garden Soil),CU.M,2657.35,AG-089-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Eggplant seeds,PACK,85,AG-1011,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Eggplant seeds Hybrid 50grams (Calixto),PIECE,2420,AG-615,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Empty sacks (Feed sacks),PIECE,21.26,AG-090-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Empty sacks (for harvested palay),PIECE,26.59,AG-091-2,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
FERTILIZER 0-0-60,SACK,4143.4,AG-504,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
FERTILIZER 10-10-10 ( foliar),LIT,708.62,AG-101,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
FERTILIZER 14-14-14,BAG,1951.94,AG-103,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
FERTILIZER 16-20-0,BAG,2391.61,AG-104,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
FERTILIZER 17-0-17 Fertilizer,BAG,2125.87,AG-105,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
FERTILIZER 21-0-0,SACK,1200.56,AG-505,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
FERTILIZER 21-0-0; 50KG PER SACK,BAG,1630.64,AG-107,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
FERTILIZER 46-0-0; 25KILOS,BAG,3221.02,AG-108,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
FERTILIZER2-4-D Esther; Fertilizer,BOT,708.62,AG-112,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
FMC BOOM FLOWER FLOWER STIMULANT FOLIAR FERTILIZER YIELD BOOSTER,PIECE,1320,AG-625,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Fertilizer (Complete),SACK,2415.77,AG-098-1,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Fertilizer (Sulfate),BAG,2400,AG-554,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Fertilizer (UREA),SACK,4960.37,AG-099,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Fertilizer (Urea),BAG,2400,AG-553,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Fertilizer 0-0-60,BAG,3081.1,AG-100,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Fertilizer 10-10-10(foliar),PIECE,708.62,AG-102,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Fertilizer 21-0-0,BAG,1647.12,AG-106,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Fertilizer application (@ 3 split Application),MD,797.21,AG-109,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Fertilizer(Complete),SACK,4960.37,AG-110,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Fertilizer; Urea,SACK,2657.35,AG-111,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Fish Meal,SACK,4428.91,AG-113,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Formaldehyde,PIECE,1110.77,AG-114,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Friponil,PACK,1936,AG-287,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Fungicide,GALLON,2728.2,AG-116,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
GARDEN SHADE NET BLACK (50% SHADING) STRAW / CLOTH TYPE 1 ROLL (50 METERS),ROLL,6289.05,AG-118,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
GILLNETS ( net mesh size is 5mm and a length of 7.5 m),PIECE,3500,51OE,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
GREEN LETTUCE SEEDS,UNIT,418,AG-127,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Galvanized Metal Bucket,PIECE,241.58,AG-295,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Garden Net (70% shading; double width),METER,885.79,AG-035-1,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Garden Soil (6m3/load),LOAD,2657.35,AG-119,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Garden Sprinkler; 10liter,PIECE,531.47,AG-036-1,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Gardening Fork,PIECE,109.81,AG-293,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Gas Mask (spray mist mask),PIECE,885.79,AG-120,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Gestating Pellet,KILO,2415.77,AG-121,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Ginger Rhizomes,KILO,876.93,AG-122,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Glassine bag for seed packing 100's,PACK,209.36,AG-123,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Goat breed stock,PIECE,12100,AG-124,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Gracilaria sp.,UNIT,1375,AG-571,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Grafting Knife,PIECE,1151.52,AG-038-1,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Grafting tape,ROLL,230.3,AG-039-1,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Grass Harrow,UNIT,974.37,AG-040-1,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Green Lettuce Seeds,PACK,338.21,AG-128,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Ground Rod w/ clamp,SET,660,28CA-351,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Growmore / Grow More Water Soluble Foliar Fertilizer 1 Kilo (15-15-15),PIECE,660,AG-627,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Growmore / Grow More Water Soluble Foliar Fertilizer 1 Kilo (4-0-48),PIECE,660,AG-626,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
HYROSOL A & B CONCENTRATE/UNDILUTED,UNIT,11595.67,AG-143,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Hammered Corn,SACK,1948.72,AG-129,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Harrow,UNIT,805.26,LS-172,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Herbicide,GALLON,2200,AG-132,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Herbicide ( Round-Up),LITER,1062.94,AG-133,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Hoe,PIECE,366.03,AG-290,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
"Hog  wire (2""x2""x4')9 hole-4FT X 30 Meters",ROLL,2062.5,AG-043,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
"Hog wire (2""2""x4);9 HOLE - 4FT X 30 Meters",METER,2745.93,AG-043,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Hot Chili Seeds,PACK,584.62,AG-137,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Hybride Corn Seed,SACK,11515.15,AG-138,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Hydrochloric acid,PIECE,1875.64,AG-140,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Hydrosol A&B concentrate / undiluted,PACK,1932.61,AG-141,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Hydrosol B concentrate/ undiluted,PACK,1932.61,AG-142,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
INSECTICIDE; 600mL,can,139.36,10191509-IN-A01,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
INSECTICIDE; aerosol type; net content: 600ml min,CAN,301.17,CE-052,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
ISOPRLYLAMINE SALT GLYPHOSATE,SACK,3279.58,AG-506,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
ISOPROPYLAMINE SALT (GLYPHOSATE equivalent round -up),GALLON,3245,AG-503,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Iceberg Lettuce Seeds 25grams,PIECE,935,AG-620,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Imida cloprid; Beta-cyfluthrin; cychlohexanone,BOT,708.62,AG-144,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Improve grass Planting materials,PACK,13750,OTS,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Insect spray,BOTTLE,660,AG-610,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Insecticide,KG,974.37,AG-304,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Invermection,BOTTLE,825,AG-412,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Iodine crystals,PIECE,1661.3,AG-145,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Isopropylamine Salt glyphosate (glyphosate equivalent (Round-up),GALLON,2745.93,AG-149,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Isopropylamine salt (glyphosate equivalent),GALLON,2745.93,AG-146,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Isopropylamine salt glyphosate equivalent (round-up),GALLON,3245,AG-503,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Ivermictiine,UNIT,850,AG-280,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Ivumec (100ml),VIAL,1694,AG-045,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Jute Sacks,PIECE,51.25,AG-154,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Kappaphycus alvarezii,UNIT,1375,AG-572,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Knife or Hacksaw,PIECE,250,04LE,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Lactating Pellet,KILO,2562.18,AG-156,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Lactose powder,PIECE,6820.52,AG-157,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Lagarao (Colasmata),PIECE,673.2,AG-046-1,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Lambacyhalothrin,LIT,1062.94,AG-158,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Lambacyhalothrin+ Thaimethoxam (Alika),LITER,798.6,AG-158,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Langkawas rhizomes,KILO,620.04,AG-159,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Lanolin,PIECE,3195.89,AG-160,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Lemon Grass seedlings,BUNDLE,88.58,AG-161,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Ligumes seed,SACHET,442.89,CP-105,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Limestone,SACK,1207.89,AG-162,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Limestone (agriculture used ),KILO,73.21,AG-163,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Liquid Calcium Boron Foliar Fertilizer (CaB) - Stoller,PIECE,550,AG-628,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Live Goat (Halal),HEAD,11273.57,AG-048-1,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Luyang Dilaw Rhizomes,KILO,563.67,AG-165,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Lysine HCL,KILO,515.36,AG-166,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Mancozeb(Dithane),KILO,1771.56,AG-167,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Mannitol Salt Agar,PIECE,2338.46,AG-168,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Megatonic Double Affordable Twin Pack Foliar Fertilizer and Insecticide,PIECE,2145,AG-623,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Metal Tow Rope 5 to 10 tons,UNIT,1860.14,AT-081,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Methanol,PIECE,1266.67,AG-169,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Methomyl,BOX,1151.52,AG-170,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Methylene blue,PIECE,1158.6,AG-171,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
Molasses,CONTAINER,1240.1,AG-173,1040409000-Agricultural and Marine Supplies Inventory - 00000-Agricultural and Marine Supplies Inventory,98,10,5,
